"FID,POINTID,Depth,POINTID_1,EC,OC,Elev,oc1,ec1,LC0_Desc,EVI250,LST250,susm,twi,TH_LAT,TH_LONG,slope250,Prec_World,Temp_Iberi,pr37040,pr37060,pr58040,pr58060,T37040,t37060,t58560,t58540"
"1092,32562186,0-20 cm,32562186,2.2,134.5,1530,134.5,2.2,Woodland,0.259896435,14422.17949,63.52069855,-3.180579901,41.95711126,-2.86960417,11.58520031,53.54779816,8.032950401,50.08333333,48.5,51.08333333,48.66666667,2.950000048,4.050000191,4.150000095,3"
"1093,32582174,0-20 cm,32582174,1.1,46.5,1167,46.5,1.1,Woodland,0.22045359,14441.16279,46.32960129,-2.616359949,41.85351816,-2.823112861,3.729670048,41.10699844,9.610420227,38.41666667,37.16666667,39.25,37,4.300000191,5.400000095,5.5,4.349999905"
"1094,32602106,0-20 cm,32602106,2.5,564.8,1184,564.8,2.5,Cropland,0.140285706,14714.40476,59.34189987,-2.337749958,41.25176768,-2.672910999,1.073330045,41.01839828,10.78829956,38.16666667,36.91666667,39.16666667,37.25,4.800000191,5.949999809,6.050000191,4.900000095"
"1095,32662124,0-20 cm,32662124,1.5,254.4,1099,254.4,1.5,Cropland,0.189845385,14610.04762,66.07679749,-1.850729942,41.42098511,-2.635305152,2.252660036,37.77199936,10.98130035,35.25,34.16666667,36,34.16666667,5,6.150000095,6.25,5.099999905"
"1096,32682112,0-20 cm,32682112,3.1,351.3,1162,351.3,3.1,Shrubland,0.148164086,14756.74419,62.2466011,-3.124010086,41.31720565,-2.589749488,3.395920038,41.12850189,10.70349979,38.33333333,37.08333333,39.25,37.25,4.75,5.900000095,6.050000191,4.900000095"
"1097,32702098,0-20 cm,32702098,2.5,213.9,1187,213.9,2.5,Grassland,0.181979293,14684.5,73.311203,-1.665629983,41.19558584,-2.540744935,2.58652997,43.76890182,10.72179985,41,39.66666667,41.83333333,39.66666667,4.800000191,5.900000095,6.099999905,4.900000095"
"1098,32702142,0-20 cm,32702142,0.3,65.8,1055,65.8,0.3,Woodland,0.207272415,14575.46512,60.56900024,1.853500009,41.58715719,-2.62121322,1.260010004,38.23490143,10.36219978,35.75,34.58333333,36.5,34.5,4.550000191,5.650000095,5.849999905,4.650000095"
"1099,32722274,0-20 cm,32722274,1.7,320.8,541,320.8,1.7,Cropland,0.208070459,14675.44186,76.07420349,-2.255199909,42.76346372,-2.847071605,1.310080051,62.08409882,11.83409977,58.66666667,56.83333333,59.16666667,57.25,6.949999809,8,8.100000381,7"
"1100,32742100,0-20 cm,32742100,1.9,291.7,1216,291.7,1.9,Cropland,0.139249416,14714.40909,71.54190063,-1.822890043,41.21935772,-2.497342179,2.183209896,42.59590149,10.83119965,39.75,38.5,40.75,38.58333333,4.900000095,6.050000191,6.150000095,5.050000191"
"1101,32762098,0-20 cm,32762098,1.4,535.6,1172,535.6,1.4,Grassland,0.113712404,14717.7619,71.54190063,-3.543070078,41.20452616,-2.470215714,4.13891983,44.28440094,10.70829964,41.5,40.16666667,42.33333333,40.33333333,4.800000191,5.949999809,6.099999905,4.900000095"
"1102,32762120,0-20 cm,32762120,1.3,446.3,1056,446.3,1.3,Cropland,0.157908955,14667.39535,65.12200165,-2.375329971,41.40037594,-2.510062209,1.222120047,39.66699982,10.99339962,37,35.83333333,37.83333333,36,5,6.150000095,6.300000191,5.150000095"
"1103,32782118,0-20 cm,32782118,0.5,169.1,1076,169.1,0.5,Cropland,0.145712756,14672.65909,65.12200165,-2.780600071,41.38555291,-2.482846924,1.144019961,39.29999924,11.1548996,36.5,35.5,37.41666667,35.66666667,5.150000095,6.300000191,6.400000095,5.25"
"1104,32782154,0-20 cm,32782154,3.6,343.5,1156,343.5,3.6,Grassland,0.157479192,14636.26667,57.81209946,-3.01925993,41.70592765,-2.548625871,2.088310003,39.81629944,10.20660019,37.25,36.08333333,38,35.91666667,4.449999809,5.550000191,5.650000095,4.5"
"1105,32802128,0-20 cm,32802128,2.4,376.8,1069,376.8,2.4,Shrubland,0.151039426,14715.775,55.92620087,-2.61548996,41.47754085,-2.477412373,1.941480041,38.16590118,11.12040043,35.58333333,34.5,36.33333333,34.5,5.150000095,6.25,6.400000095,5.199999809"
"1106,32802152,0-20 cm,32802152,0.6,103.6,1109,103.6,0.6,Cropland,0.148822653,14612.56818,63.56980133,-1.32712996,41.69112376,-2.521254712,1.744220018,39.54899979,10.21809959,37,35.83333333,37.75,35.66666667,4.449999809,5.599999905,5.699999809,4.550000191"
"1107,32862126,0-20 cm,32862126,1.3,214.6,1153,214.6,1.3,Bareland,0.132945715,14728.25581,55.92620087,-1.757290006,41.46863748,-2.402944954,0.55262202,41.24300003,10.64009953,38.25,37.25,39.41666667,37.33333333,4.75,5.900000095,6.050000191,4.900000095"
"1108,32862162,0-20 cm,32862162,0.7,69,1121,69,0.7,Grassland,0.184562984,14697.13333,71.28150177,-3.330039978,41.78904759,-2.468456276,1.836770058,40.23839951,10.29030037,37.66666667,36.41666667,38.41666667,36.33333333,4.599999905,5.699999809,5.849999905,4.699999809"
"1109,32882170,0-20 cm,32882170,0.6,42.6,1110,42.6,0.6,Woodland,0.198669963,14579.17391,82.86419678,-2.16979003,41.86320455,-2.459380641,1.350379944,40.68920135,10.04599953,38.16666667,36.83333333,38.83333333,36.75,4.400000095,5.5,5.650000095,4.5"
"1110,32882182,0-20 cm,32882182,2,92,1231,92,2,Woodland,0.261090997,14535.86047,78.00869751,-2.262140036,41.96996544,-2.48145454,2.744620085,48.40370178,8.906020164,45.41666667,43.83333333,46.33333333,43.83333333,3.5,4.599999905,4.75,3.599999905"
"1111,32902116,0-20 cm,32902116,1.5,108.8,1107,108.8,1.5,Woodland,0.187946505,14710.13636,60.03369904,-2.913009882,41.38550002,-2.337744877,2.110680103,39.87269974,11.04510021,37.08333333,36,38.08333333,36.25,5.099999905,6.25,6.349999905,5.25"
"1112,32902134,0-20 cm,32902134,2.5,379.2,1062,379.2,2.5,Cropland,0.155385656,14691.25,60.43939972,2.904040098,41.54576631,-2.370138877,1.489770055,38.72259903,10.84609985,36.08333333,35.08333333,37,34.91666667,4.949999809,6.050000191,6.199999809,5.050000191"
"1113,32902162,0-20 cm,32902162,2.3,212.2,1099,212.2,2.3,Shrubland,0.157722212,14672.93478,71.28150177,-1.555289984,41.79498792,-2.420987055,2.128170013,39.04940033,10.42479992,36.5,35.41666667,37.25,35.25,4.699999809,5.800000191,5.949999809,4.800000191"
"1114,32962142,0-20 cm,32962142,1,181.6,1033,181.6,1,Cropland,0.153024929,14677.4186,66.90170288,-0.107234001,41.62582111,-2.31358952,0.040630799,39.10879898,10.74870014,36.41666667,35.33333333,37.25,35.16666667,4.849999905,5.949999809,6.099999905,4.949999809"
"1115,32962154,0-20 cm,32962154,0.7,84.9,1077,84.9,0.7,Cropland,0.161134694,14654.72093,73.84559631,-2.032190084,41.73264825,-2.335262403,0.921086013,39.82139969,10.50189972,37.16666667,36,38,35.91666667,4.650000095,5.75,5.949999809,4.800000191"
"1116,33002132,0-20 cm,33002132,1.7,172.8,1103,172.8,1.7,Woodland,0.170851535,14711.06977,62.53820038,-0.714164019,41.54263915,-2.248315826,2.346149921,39.7560997,10.66539955,37,35.83333333,37.91666667,35.83333333,4.849999905,5.949999809,6.099999905,4.949999809"
"1117,33042156,0-20 cm,33042156,1.7,351.5,1148,351.5,1.7,Cropland,0.187213298,14621.82222,66.32700348,-1.478070021,41.76218499,-2.243977298,2.277390003,42.33409882,10.01679993,39.41666667,38.08333333,40.33333333,38.16666667,4.349999905,5.449999809,5.599999905,4.449999809"
"1118,33042198,0-20 cm,33042198,2.8,96,1284,96,2.8,Shrubland,0.229715102,14472.41463,71.68109894,-3.915280104,42.13601141,-2.320143562,12.04959965,49.71820068,9.186880112,46.66666667,44.91666667,47.5,45.08333333,4.050000191,5.150000095,5.300000191,4.150000095"
"1119,33162156,0-20 cm,33162156,2,170.7,1111,170.7,2,Cropland,0.167199385,14693.5,66.61329651,-0.235079005,41.77961749,-2.101556534,1.83901,42.11240005,10.17850018,39.25,38,40.08333333,38,4.5,5.599999905,5.75,4.599999905"
"1120,33182168,0-20 cm,33182168,2.1,92.5,1167,92.5,2.1,Cropland,0.183977431,14599.77273,59.49020004,-2.964659929,41.88937446,-2.09916554,2.379610062,42.53150177,10.23910046,39.75,38.25,40.58333333,38.33333333,4.849999905,6,6.099999905,4.949999809"
"1121,33222156,0-20 cm,33222156,1.8,153.5,1082,153.5,1.8,Cropland,0.171484736,14552.61364,66.61329651,1.38744998,41.7882579,-2.030319382,2.016439915,46.02809906,9.705400467,42.91666667,41.33333333,43.83333333,41.66666667,4.150000095,5.25,5.449999809,4.300000191"
"1122,33222166,0-20 cm,33222166,2,203.7,1062,203.7,2,Cropland,0.162001048,14681.66667,59.49020004,-3.085949898,41.87732823,-2.048039512,2.422820091,42.80339813,10.37139988,40,38.5,40.66666667,38.58333333,4.949999809,6.099999905,6.199999809,5.050000191"
"1123,31982074,0-20 cm,31982074,0.8,182.4,877,182.4,0.8,Bareland,0.17258767,14749.71739,38.78110123,-2.509530067,40.87116153,-3.339600018,6.260290146,32.8504982,12.3348999,30.91666667,29.91666667,31.83333333,30.08333333,6,7.099999905,7.199999809,6.150000095"
"1124,31982106,0-20 cm,31982106,1.8,81.7,1512,81.7,1.8,Shrubland,0.214464296,14426.09302,52.87820053,-4.08397007,41.15547655,-3.401129041,16.05290031,52.44449997,8.988889694,49.5,48.16666667,50.83333333,48.25,3.450000048,4.599999905,4.699999809,3.599999905"
"1125,32162062,0-20 cm,32162062,1.8,394.3,751,394.3,1.8,Cropland,0.202379676,14744.67391,38.59220123,-1.571149945,40.79280482,-3.106768564,1.981809974,33.48160172,13.14840031,31.33333333,30.41666667,32.25,30.66666667,6.699999809,7.800000191,7.900000095,6.800000191"
"1126,32202078,0-20 cm,32202078,1.2,435,900,435,1.2,Cropland,0.161526574,14798.32558,37.78889847,0.635442019,40.94132523,-3.090059384,1.310080051,34.19860077,12.36740017,32.08333333,31.16666667,33.08333333,31.16666667,6.050000191,7.199999809,7.349999905,6.199999809"
"1127,32202096,0-20 cm,32202096,2.2,75.6,1258,75.6,2.2,Shrubland,0.209370653,14591.68182,58.55619812,-2.849930048,41.10136294,-3.123998624,2.439419985,39.57030106,10.45460033,37.33333333,36.25,38.16666667,36.08333333,4.650000095,5.800000191,5.900000095,4.75"
"1128,32222062,0-20 cm,32222062,1.2,176.9,814,176.9,1.2,Bareland,0.149384299,14818.84091,52.10409927,-2.285890102,40.80213841,-3.036747135,1.674780011,34.6515007,12.90180016,32.5,31.58333333,33.5,31.58333333,6.5,7.599999905,7.699999809,6.650000095"
"1129,32262092,0-20 cm,32262092,1.1,56.3,1071,56.3,1.1,Grassland,0.201708113,14691.26667,48.7492981,-2.768189907,41.07514951,-3.046116213,1.38654995,36.14049911,11.21560001,33.91666667,32.91666667,34.91666667,32.91666667,5.25,6.400000095,6.5,5.349999905"
"1130,32262102,0-20 cm,32262102,9.9,172.8,1822,172.8,9.9,Shrubland,0.188708842,14542.09302,62.85319901,-4.25428009,41.16406137,-3.064948675,12.06480026,48.73059845,9.508640289,45.75,44.66666667,46.83333333,44.5,3.950000048,5.050000191,5.150000095,4.099999905"
"1131,32282068,0-20 cm,32282068,3.7,328.1,1075,328.1,3.7,Bareland,0.1681952,14682.02222,52.10409927,-3.046250105,40.86479848,-2.977848365,4.897819996,36.09859848,12.0802002,33.75,32.91666667,34.91666667,32.91666667,5.800000191,6.900000095,7.099999905,5.949999809"
"1132,32282078,0-20 cm,32282078,0.8,223.4,938,223.4,0.8,Grassland,0.156324382,14708.88636,37.78889847,-2.782900095,40.9537477,-2.996474178,1.875399947,34.55160141,12.39229965,32.41666667,31.5,33.33333333,31.5,6.099999905,7.199999809,7.349999905,6.25"
"1133,32282108,0-20 cm,32282108,4,266.2,1229,266.2,4,Shrubland,0.165769999,14594.56818,62.85319901,-2.63586998,41.22051482,-3.05278801,3.107270002,44.51150131,9.798299789,41.66666667,40.5,42.83333333,40.66666667,4.050000191,5.150000095,5.300000191,4.150000095"
"1134,32342062,0-20 cm,32342062,2.8,466,1076,466,2.8,Grassland,0.182490182,14690.15556,71.32520294,-1.627580047,40.82065701,-2.896649767,0.822655022,38.61569977,11.54819965,36.16666667,35.16666667,37.33333333,35.33333333,5.349999905,6.449999809,6.599999905,5.5"
"1135,32342070,0-20 cm,32342070,3.8,157.9,1076,157.9,3.8,Shrubland,0.163243959,14690.46667,56.0489006,-2.982630014,40.8918361,-2.911433864,6.761569977,38.28720093,11.67650032,35.83333333,34.75,37,34.91666667,5.449999809,6.650000095,6.75,5.599999905"
"1136,32382082,0-20 cm,32382082,1,150.5,984,150.5,1,Shrubland,0.171348339,14756.55556,44.03699875,-0.849857986,41.00473773,-2.886853777,3.185909986,36.58800125,11.85319996,34.16666667,33.25,35.25,33.25,5.699999809,6.800000191,6.900000095,5.800000191"
"1137,32382088,0-20 cm,32382088,0.9,85.2,965,85.2,0.9,Shrubland,0.151202561,14593.02222,44.03699875,2.789230108,41.05811289,-2.897985594,2.529560089,35.88840103,11.76439953,33.41666667,32.66666667,34.5,32.66666667,5.650000095,6.800000191,6.900000095,5.75"
"1138,32402080,0-20 cm,32402080,1.5,167.4,999,167.4,1.5,Shrubland,0.160995433,14797.09302,44.03699875,-3.72104001,40.99001017,-2.859731055,6.077950001,36.7417984,12.12870026,34.25,33.33333333,35.41666667,33.5,5.900000095,7.050000191,7.150000095,6.050000191"
"1139,32402110,0-20 cm,32402110,0.7,146.4,1170,146.4,0.7,Bareland,0.13513313,14672.64444,67.10140228,-2.610330105,41.25686138,-2.915511267,1.426419973,40.52679825,10.67879963,37.91666667,36.75,38.83333333,36.83333333,4.699999809,5.849999905,5.949999809,4.800000191"
"1140,32422106,0-20 cm,32422106,1.8,122.2,1217,122.2,1.8,Woodland,0.200877538,14641.93182,63.78939819,-2.53312993,41.22436104,-2.88453281,5.273009777,40.95159912,10.57320023,38.16666667,37.16666667,39.33333333,37.25,4.650000095,5.800000191,5.900000095,4.75"
"1141,32462078,0-20 cm,32462078,2.2,195.6,992,195.6,2.2,Shrubland,0.177183256,14729.90698,49.58470154,-3.584399939,40.98137536,-2.785788919,4.323299885,37.17279816,12.0880003,34.75,33.91666667,35.83333333,33.83333333,5.849999905,7,7.150000095,6"
"1142,32462108,0-20 cm,32462108,3.2,384.1,1174,384.1,3.2,Shrubland,0.139058882,14749.45238,63.78939819,-2.735909939,41.24828022,-2.841236682,4.912310123,40.15739822,10.77709961,37.5,36.41666667,38.75,36.58333333,4.849999905,5.949999809,6.150000095,5"
"1143,32562088,0-20 cm,32562088,2.1,326.6,1107,326.6,2.1,Shrubland,0.155887848,14721.69767,54.65330124,-4.585840225,41.08553734,-2.686921737,11.62959957,38.72790146,11.59070015,36.16666667,35.25,37.16666667,35.16666667,5.5,6.650000095,6.75,5.599999905"
"1144,32582102,0-20 cm,32582102,0.9,333.9,1013,333.9,0.9,Cropland,0.146438421,14739.69767,60.1568985,-2.640650034,41.21315107,-2.689085395,1.221449971,39.4435997,11.25039959,36.75,35.58333333,37.75,35.66666667,5.25,6.349999905,6.449999809,5.300000191"
"1145,32722080,0-20 cm,32722080,1.3,356.8,1202,356.8,1.3,Cropland,0.132948471,14675.13636,64.31459808,-2.755650043,41.03830208,-2.484773051,3.315370083,45.29899979,10.76980019,42.5,41.16666667,43.58333333,41.25,4.800000191,5.900000095,6.050000191,4.900000095"
"1146,32782060,0-20 cm,32782060,3.4,578.7,1170,578.7,3.4,Shrubland,0.160350564,14722.64444,59.82450104,0.400591999,40.86904323,-2.378798845,2.818569899,46.79109955,11.21959972,43.83333333,43,45.16666667,42.91666667,5.150000095,6.300000191,6.449999809,5.300000191"
"1147,32802056,0-20 cm,32802056,2.2,514.2,1182,514.2,2.2,Shrubland,0.174001491,14672.81395,59.82450104,-2.793469906,40.83634873,-2.34832867,3.125469923,46.20399857,11.39789963,43.25,42.33333333,44.5,42.41666667,5.300000191,6.5,6.599999905,5.449999809"
"1148,32802074,0-20 cm,32802074,1.8,195.4,1202,195.4,1.8,Shrubland,0.188923396,14598.27907,68.30639648,-3.006249905,40.99670947,-2.380260705,2.166160107,44.95349884,10.84729958,42,40.91666667,43.16666667,41.08333333,4.900000095,6.050000191,6.150000095,5"
"1149,32902068,0-20 cm,32902068,1.2,82.1,1267,82.1,1.2,Shrubland,0.181233833,14695.46341,65.48819733,-3.173150063,40.95792131,-2.252467633,6.068039894,45.75099945,11.0958004,42.75,41.75,43.91666667,41.91666667,5.150000095,6.300000191,6.400000095,5.300000191"
"1150,32902080,0-20 cm,32902080,3.5,225.1,1286,225.1,3.5,Shrubland,0.162426382,14748.4186,61.22109985,-2.163389921,41.06484363,-2.273637455,3.211349964,48.44919968,10.32009983,45.16666667,44,46.41666667,44.08333333,4.449999809,5.599999905,5.75,4.599999905"
"1151,33062062,0-20 cm,33062062,1.9,515.9,1292,515.9,1.9,Cropland,0.168414889,14641.68182,67.14070129,-2.392699957,40.92759971,-2.05457542,1.546800017,49.01499939,10.08549976,45.83333333,44.75,47.16666667,44.75,4.400000095,5.550000191,5.699999809,4.5"
"1152,33182064,0-20 cm,33182064,1.9,635.8,1256,635.8,1.9,Cropland,0.155143557,14753.51111,72.88469696,-1.080360055,40.96256373,-1.917411132,2.436719894,46.00690079,10.59609985,43.08333333,41.91666667,44.25,41.83333333,4.900000095,6.050000191,6.199999809,5.050000191"
"1153,33182082,0-20 cm,33182082,3.4,568.8,1093,568.8,3.4,Woodland,0.185318485,14596.52174,58.18209839,-3.217649937,41.12306987,-1.948341245,7.253419876,43.09609985,10.73320007,40.25,39,41.08333333,39.25,5.150000095,6.300000191,6.400000095,5.25"
"1154,33222058,0-20 cm,33222058,0.9,108.9,1213,108.9,0.9,Cropland,0.165721462,14643.84444,72.88469696,3.103149891,40.91471375,-1.860297436,0.891957998,44.07600021,10.83860016,41.41666667,40.16666667,42.41666667,40.25,5.099999905,6.25,6.400000095,5.199999809"
"1155,33222072,0-20 cm,33222072,0.8,178.2,1293,178.2,0.8,Cropland,0.16122146,14699.72727,62.19250107,-3.39628005,41.03957909,-1.884189041,3.363349915,45.35770035,10.60130024,42.5,41,43.5,41.25,4.949999809,6.099999905,6.25,5.099999905"
"1156,33362050,0-20 cm,33362050,0.8,154.5,1209,154.5,0.8,Grassland,0.147024411,14664.31111,59.49309921,-2.026170015,40.86296465,-1.682843963,1.205809951,43.23120117,10.75829983,40.66666667,39.16666667,41.66666667,39.33333333,4.900000095,6.099999905,6.25,5.050000191"
"1157,33402048,0-20 cm,33402048,0.9,269.6,1210,269.6,0.9,Cropland,0.154397561,14668.13333,59.49309921,-0.388199002,40.8506685,-1.632676381,1.13823998,41.58470154,10.96809959,39,37.66666667,40.08333333,37.83333333,5.099999905,6.300000191,6.400000095,5.199999809"
"1158,32702146,0-20 cm,32702146,0.6,46.1,1058,46.1,0.6,Woodland,0.201373069,14542.72093,60.56900024,-1.376780033,41.62274222,-2.628597567,1.765359998,36.90190125,10.67169952,34.41666667,33.33333333,35.16666667,33.25,4.75,5.849999905,6,4.849999905"
"1159,34822164,0-20 cm,34822164,1.4,100.5,523,100.5,1.4,Cropland,0.218381979,14793.93333,88.33270264,-2.319890022,42.07149049,-0.13642778,1.723780036,43.80410004,14.88669968,40.91666667,39.33333333,41.66666667,39.41666667,7.650000095,8.800000191,8.899999619,7.800000191"
"1160,34842090,0-20 cm,34842090,2.4,217,395,217,2.4,Cropland,0.1709196,14951.7381,59.98740005,-0.233538002,41.41181859,-0.003159008,0.146495998,33.55179977,15.1420002,31.66666667,30.5,32.5,30.5,8,9.199999809,9.350000381,8.149999619"
"1161,34882040,0-20 cm,34882040,1.6,175.8,462,175.8,1.6,Cropland,0.188331877,14813.82222,58.23939896,-3.110820055,40.96884081,0.115956695,2.679990053,37.5298996,14.4151001,35.33333333,34.25,36.5,34.16666667,8.050000191,9.199999809,9.300000191,8.199999809"
"1162,34882144,0-20 cm,34882144,1.4,116,527,116,1.4,Cropland,0.22587813,14777.37778,71.72750092,-0.785441995,41.89983263,-0.034920375,0.475560993,40.69889832,14.67940044,38.25,36.83333333,39,37.08333333,7.300000191,8.449999809,8.550000191,7.400000095"
"1163,34902136,0-20 cm,34902136,2,143.2,451,143.2,2,Cropland,0.195096427,14840.43182,71.65180206,-3.256059885,41.83065166,0.000739266,6.915989876,36.77320099,15.28489971,34.75,33.16666667,35.25,33.58333333,8.050000191,9.199999809,9.300000191,8.199999809"
"1164,34942070,0-20 cm,34942070,1.1,224.9,299,224.9,1.1,Cropland,0.1600314,14852.75556,40.84989929,-0.580424011,41.24459761,0.143903618,2.423500061,32.82590103,15.52509975,31.16666667,30,31.83333333,30.08333333,8.75,9.899999619,10,8.899999619"
"1165,34982150,0-20 cm,34982150,1.6,170,376,170,1.6,Cropland,0.266558444,14734.91111,81.29370117,-2.627799988,41.96543787,0.075602359,0.424190998,40.60559845,15.06400013,38.16666667,36.75,38.91666667,37.08333333,7.849999905,9.050000191,9.149999619,8.050000191"
"1166,35022090,0-20 cm,35022090,1.7,206.2,348,206.2,1.7,Cropland,0.161085104,14859.77273,45.86059952,-1.068570018,41.43307598,0.209966366,1.178130031,33.78689957,15.31270027,32,31,32.75,30.83333333,8.100000381,9.300000191,9.399999619,8.25"
"1167,35022094,0-20 cm,35022094,1.4,196.8,319,196.8,1.4,Bareland,0.141853588,14898.34091,47.75490189,-1.438140035,41.4688944,0.204257683,0.975892007,33.41650009,15.41790009,31.58333333,30.58333333,32.33333333,30.5,8.100000381,9.300000191,9.399999619,8.25"
"1168,35042146,0-20 cm,35042146,2.3,448.3,340,448.3,2.3,Grassland,0.27983075,14760.72727,73.76080322,-0.914381981,41.93673209,0.153095764,0.349514991,39.11420059,15.12629986,36.83333333,35.5,37.58333333,35.83333333,7.949999809,9.100000381,9.199999809,8.100000381"
"1169,35182124,0-20 cm,35182124,2.1,111.7,268,111.7,2.1,Cropland,0.340710536,14741.48889,72.22329712,-2.202510118,41.75609692,0.351624146,1.044499993,33.87049866,15.0241003,32,30.75,32.75,31.16666667,7.75,8.949999809,9.050000191,7.949999809"
"1170,35342172,0-20 cm,35342172,1,152.6,644,152.6,1,Cropland,0.225723802,14668.28261,79.49770355,-0.593616009,42.20418897,0.47479007,2.852519989,58.16970062,12.40960026,54.66666667,52.75,55.58333333,52.91666667,5.599999905,6.800000191,6.900000095,5.800000191"
"1171,35422176,0-20 cm,35422176,1.2,132.9,1148,132.9,1.2,Cropland,0.22169486,14555,105.2030029,-2.84649992,42.24907095,0.565154118,6.033639908,67.97550201,11.22299957,63.58333333,61.08333333,64.83333333,61.5,4.800000191,6,6.050000191,4.949999809"
